site,plot,plot_number,species,date,pd_md,year,water_potential_mpa,notes,tree,month
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-05-09,pd,2022,1.708,NA,2031,5
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-05-09,pd,2022,1.658,NA,2031,5
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-05-09,md,2022,3.149,NA,2031,5
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-05-09,md,2022,2.851,NA,2031,5
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-05-09,md,2022,2.643,NA,2031,5
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-05-09,md,2022,2.501,NA,2031,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,2.549,NA,2012,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,2.352,NA,2012,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,2.469,NA,2012,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,2.224,NA,2013,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,2.348,NA,2013,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,1.765,NA,2013,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,2.514,NA,2013,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,2.551,NA,2013,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,2.564,NA,1478,5
Cucu Mesa,Low,Lower Cucu,blue oak,2022-05-09,md,2022,2.506,NA,1478,5
LL,Weathertop,NA,blue oak,2022-05-09,pd,2022,1.487,NA,2011,5
LL,Weathertop,NA,blue oak,2022-05-09,pd,2022,1.682,NA,2011,5
LL,Weathertop,NA,blue oak,2022-05-09,pd,2022,1.549,NA,2011,5
LL,Weathertop,NA,blue oak,2022-05-09,pd,2022,1.614,NA,2011,5
LL,Weathertop,NA,blue oak,2022-05-09,md,2022,2.285,NA,2011,5
LL,Weathertop,NA,blue oak,2022-05-09,md,2022,2.318,NA,2011,5
LL,Weathertop,RT,blue oak,2022-05-09,pd,2022,1.64,NA,2010,5
LL,Weathertop,RT,blue oak,2022-05-09,pd,2022,1.329,NA,2010,5
LL,Weathertop,RT,blue oak,2022-05-09,pd,2022,1.528,NA,2010,5
LL,Weathertop,RT,blue oak,2022-05-09,pd,2022,1.488,NA,2010,5
LL,Weathertop,RT,blue oak,2022-05-09,md,2022,2.278,NA,2010,5
LL,Weathertop,RT,blue oak,2022-05-09,md,2022,2.292,NA,2010,5
LL,Hobbiton,TS,blue oak,2022-05-09,pd,2022,1.523,NA,2009,5
LL,Hobbiton,TS,blue oak,2022-05-09,pd,2022,1.674,NA,2009,5
LL,Hobbiton,TS,blue oak,2022-05-09,pd,2022,1.791,NA,2009,5
LL,Hobbiton,TS,blue oak,2022-05-09,md,2022,2.985,NA,2009,5
LL,Hobbiton,TS,blue oak,2022-05-09,md,2022,2.849,NA,2009,5
LL,Hobbiton,TS,blue oak,2022-05-09,md,2022,2.685,NA,2009,5
LL,Weathertop,NA,blue oak,2022-05-09,md,2022,2.038,NA,2384,5
LL,Weathertop,NA,blue oak,2022-05-09,md,2022,1.985,NA,2384,5
LL,Weathertop,NA,blue oak,2022-05-09,md,2022,2.082,NA,2384,5
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,1.37,NA,2361,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,1.87,NA,2361,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,1.6,NA,2361,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,1.54,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,1.25,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,0.475,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,1.85,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,1.05,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,1.89,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,2.034,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,2.318,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,2.948,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,2.147,NA,2365,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,1.6,NA,2367,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,2.868,NA,2367,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,3.32,NA,2367,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,2.29,NA,2367,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,1.514,NA,2369,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,0.891,NA,2369,3
LL,Middle Earth,AT001,blue oak,2022-03-15,pd,2022,1.53,NA,2369,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,2.41,NA,2369,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,3.31,NA,2369,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,2.75,NA,2369,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,2.03,NA,2369,3
LL,Middle Earth,AT001,blue oak,2022-03-15,md,2022,1.76,NA,2369,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,0.89,NA,2346,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,0.925,NA,2346,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,1.22,NA,2346,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,3.9,NA,2346,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,1.819,NA,2346,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,3.09,NA,2346,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,2.305,NA,2346,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,3.603,NA,2346,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,1.24,NA,2347,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,3.31,NA,2347,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,1.68,NA,2347,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,1.66,NA,2347,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,1.39,NA,2348,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,1.57,NA,2348,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,1.47,NA,2348,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,1.29,NA,2349,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,1.91,NA,2349,3
LL,Hobbiton,AT002,blue oak,2022-03-15,pd,2022,1.43,NA,2349,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,3.29,NA,2349,3
LL,Hobbiton,AT002,blue oak,2022-03-15,md,2022,3.42,NA,2349,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,pd,2022,0.841,NA,2381,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,pd,2022,1.32,NA,2381,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,pd,2022,1.35,NA,2381,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,pd,2022,1.226,NA,2381,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,pd,2022,1.39,NA,2381,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,0.43,NA,2381,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,1.93,NA,2381,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,1.96,NA,2381,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,1.995,NA,2381,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,pd,2022,0.81,NA,2382,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,pd,2022,0.778,NA,2382,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,2.7,NA,2382,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,2.69,NA,2382,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,2.49,NA,2384,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,2.39,NA,2384,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,1.945,NA,2384,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,2.032,NA,2384,3
LL,Weathertop,ExtraBlueHilltop,blue oak,2022-03-15,md,2022,2.504,NA,2384,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.35,NA,2093,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.51,NA,2093,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.25,NA,2093,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.18,NA,2093,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.286,NA,2092,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.2,NA,2092,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.264,NA,2092,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.373,NA,2091,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.296,NA,2091,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.275,NA,2091,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.74,NA,2090,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,0.579,NA,2090,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.99,NA,2089,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,1.5,NA,2089,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,1.5,NA,2089,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.6,NA,2089,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.45,NA,2089,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,0.32,NA,2089,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,1.49,NA,2089,3
Pine Needle,Low,low Pine Needle,live oak,2022-03-15,pd,2022,1.19,NA,2089,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.43,NA,2088,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.32,NA,2088,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.5,NA,2088,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.17,NA,2087,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.13,NA,2087,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,0.458,NA,2086,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.3,NA,2086,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,0.916,NA,2086,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.07,NA,2086,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.149,NA,2085,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.26,NA,2085,3
Pine Needle,Low,low Pine Needle,blue oak,2022-03-15,pd,2022,1.13,NA,2085,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.64,NA,2020,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.315,NA,2020,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.786,NA,2020,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.59,NA,2020,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.52,NA,2021,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.14,NA,2021,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.53,NA,2021,3
Chamise,Chamise,Chamise,live oak,2022-03-15,pd,2022,0.92,NA,2022,3
Chamise,Chamise,Chamise,live oak,2022-03-15,pd,2022,0.55,NA,2022,3
Chamise,Chamise,Chamise,live oak,2022-03-15,pd,2022,1.56,NA,2022,3
Chamise,Chamise,Chamise,live oak,2022-03-15,pd,2022,0.98,NA,2022,3
Chamise,Chamise,Chamise,live oak,2022-03-15,pd,2022,0.782,NA,2023,3
Chamise,Chamise,Chamise,live oak,2022-03-15,pd,2022,0.645,NA,2023,3
Chamise,Chamise,Chamise,live oak,2022-03-15,pd,2022,0.779,NA,2023,3
Chamise,Chamise,Chamise,live oak,2022-03-15,pd,2022,0.617,NA,2023,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,0.77,NA,2024,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,0.9,NA,2024,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.26,NA,2024,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.44,NA,2024,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.1,NA,2025,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.35,NA,2025,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.42,NA,2025,3
Chamise,Chamise,Chamise,blue oak,2022-03-15,pd,2022,1.5,NA,2025,3
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-03-15,pd,2022,1.6,NA,2026,3
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-03-15,pd,2022,1.15,NA,2026,3
Chamise,Shedd,Chamise (Shedd soil),blue oak,2022-03-15,pd,2022,1.59,NA,2026,3
