"TOA5","1","CR300","31189","CR300.Std.10.06","CPU:Implexx 08 Sap Flow Sensors Program v3 SW12.CR300","43341","Diagnostic_Data"
"TIMESTAMP","RECORD","Batt_volt","PTemp","Tmax_Outer_a","Tmax_Inner_a","uTmax_Outer_a","uTmax_Inner_a","Tmax_Outer_b","Tmax_Inner_b","uTmax_Outer_b","uTmax_Inner_b","Tmax_Outer_c","Tmax_Inner_c","uTmax_Outer_c","uTmax_Inner_c","Tmax_Outer_d","Tmax_Inner_d","uTmax_Outer_d","uTmax_Inner_d","Tmax_Outer_e","Tmax_Inner_e","uTmax_Outer_e","uTmax_Inner_e","Tmax_Outer_f","Tmax_Inner_f","uTmax_Outer_f","uTmax_Inner_f","Tmax_Outer_g","Tmax_Inner_g","uTmax_Outer_g","uTmax_Inner_g","Tmax_Outer_h","Tmax_Inner_h","uTmax_Outer_h","uTmax_Inner_h"
"TS","RN","","","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-08-11 13:45:00",2299,12.06,42.73,48.626,47.128,38.806,41.648,59.653,-99,43.1,40.058,-99,54.289,47.052,33.514,50.112,39.697,45.935,42.892,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 14:00:00",2300,12.06,44.53,49.852,47.682,39.466,40.964,60.032,-99,43.897,39.206,-99,54.708,47.885,33.52,50.386,39.296,48.581,44.97,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 14:15:00",2301,12.06,45.37,49.036,47.279,38.389,41.645,60.27,-99,43.475,39.867,46.125,48.347,40.283,32.119,48.056,38.876,48.005,44.55,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 14:30:00",2302,12.07,45.95,49.705,46.449,39.626,41.228,57.771,-99,43.607,39.59,-99,60.877,-99,35.002,49.129,38.298,48.15,44.126,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 14:45:00",2303,12.07,45.55,50.951,46.711,39.216,40.561,61.089,-99,43.881,39.604,-99,59.232,54.738,35.574,48.06,37.641,49.402,43.574,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 15:00:00",2304,12.07,45.85,49.286,47.684,38.64,41.379,58.636,-99,43.64,40.032,-99,-99,58.568,36.371,52.423,37.215,47.32,44.536,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 15:15:00",2305,12.07,44.78,48.205,46.707,38.8,42.056,57.823,63.236,42.821,39.211,55.145,57.777,46.836,34.709,50.519,38.865,48.148,43.971,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 15:30:00",2306,12.07,43.63,46.8,45.871,39.051,40.393,56.199,62.699,43.1,38.82,40.58,46.832,35.724,30.455,50.117,38.049,48.983,44.547,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 15:45:00",2307,12.07,42.36,47.383,46.453,38.235,40.819,54.911,59.502,43.205,39.441,43.088,44.637,37.143,30.061,49.96,37.633,48.412,45.37,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 16:00:00",2308,12.07,41.07,47.234,46.46,38.654,41.238,57.861,61.06,42.438,39.496,-99,51.393,-99,33.772,49.538,38.709,48.404,46.186,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 16:15:00",2309,12.07,39.77,46.831,46.055,37.99,40.161,55.91,62.414,43.475,38.625,-99,52.629,56.969,32.684,49.538,37.627,48.559,44.535,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 16:30:00",2310,12.07,39.82,45.33,45.227,38.247,40.004,55.947,61.878,42.432,39.492,58.091,50.55,46.057,33.092,48.449,38.86,47.16,44.944,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 16:45:00",2311,12.07,39.7,45.592,44.817,38.819,40.163,57.849,63.109,42.687,38.819,45.933,48.31,41.079,31.424,49.543,37.475,47.739,44.954,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 17:00:00",2312,12.07,39.06,45.328,43.984,38.399,40.002,56.155,61.57,42.382,38.615,43.486,44.778,37.39,30.622,47.639,37.633,46.348,44.389,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 17:15:00",2313,12.07,40.42,46.976,45.062,38.806,40.152,55.796,61.214,42.021,38.257,45.725,45.881,39.059,31.307,47.497,37.076,48.013,44.402,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 17:30:00",2314,12.07,40.98,45.304,44.632,38.379,39.308,54.552,59.968,42.018,38.821,47.659,46.315,40.472,31.732,45.428,36.814,44.448,41.509,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 17:45:00",2315,12.07,37.88,44.502,43.416,39.071,38.762,53.499,58.764,41.888,38.429,46.145,45.472,40.871,31.72,45.6,36.262,44.879,40.699,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 18:00:00",2316,12.07,34.68,43.934,43.157,38.815,38.917,53.503,58.355,42.872,38.69,47.813,47.141,40.473,31.472,45.184,35.588,44.72,42.914,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 18:15:00",2317,12.07,32.26,43.946,42.756,38.827,40.015,54.197,58.792,42.888,38.291,47.248,45.49,41.145,33.128,43.793,34.348,44.721,42.089,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 18:30:00",2318,12.06,30.46,43.272,43.169,38.255,38.358,52.91,57.919,41.448,37.576,48.252,46.337,40.905,32.576,42.554,33.368,45.96,43.172,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 18:45:00",2319,12.06,28.75,43.694,43.591,38.832,39.349,53.745,58.187,42.433,38.405,48.254,46.08,41.993,32.165,41.884,32.957,45.135,42.761,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 19:00:00",2320,12.06,27.72,43.956,43.179,38.422,38.37,53.902,57.777,42.023,37.426,49.348,46.345,41.74,32.324,43.128,32.702,45.968,42.767,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 19:15:00",2321,12.06,26.78,42.876,43.186,39.513,39.202,53.756,57.526,42.029,38.257,48.264,46.09,41.744,32.998,42.72,33.534,46.539,42.928,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 19:30:00",2322,12.05,25.97,43.95,43.019,38.829,39.606,54.171,56.702,41.617,38,47.287,45.682,41.334,32.587,43.804,32.707,47.211,43.338,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 19:45:00",2323,12.05,25.25,43.957,43.596,38.835,39.198,54.328,58.616,42.858,38.001,46.456,44.437,42.986,33.412,43.126,33.372,48.03,43.332,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 20:00:00",2324,12.05,24.56,44.377,43.033,38.426,38.789,53.343,57.529,42.854,38.257,48.96,45.957,42.591,33.582,42.734,32.975,47.38,43.352,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 20:15:00",2325,12.05,23.93,42.881,42.778,38.432,38.535,50.861,55.461,40.377,36.76,45.382,44.864,41.758,32.336,39.833,32.144,43.912,41.125,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 20:30:00",2326,12.04,23.29,44.119,43.859,39.513,39.203,52.687,56.976,42.041,36.772,47.87,45.127,41.193,32.6,42.978,32.293,45.559,42.102,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 20:45:00",2327,12.04,22.49,42.461,43.03,38.685,39.202,54.343,57.391,41.891,37.601,45.387,44.456,41.194,33.841,42.973,33.788,48.183,44.005,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 21:00:00",2328,12.04,21.59,43.551,44.015,39.516,39.619,52.53,55.89,42.299,37.855,47.873,45.285,43.008,33.016,42.995,32.307,47.383,44.027,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 21:15:00",2329,12.04,20.96,44.101,43.429,39.91,39.601,52.691,57.396,41.89,37.446,47.888,44.883,43.846,33.177,43.383,31.873,47.617,43.744,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 21:30:00",2330,12.03,20.43,42.466,43.606,39.102,40.034,53.524,56.986,42.72,38.431,47.466,45.291,42.597,33.585,42.997,33.393,47.645,44.186,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 21:45:00",2331,12.03,19.95,43.71,43.036,39.673,39.621,52.126,56.986,41.634,37.603,47.732,43.9,43.434,33.438,42.974,32.704,47.618,43.335,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 22:00:00",2332,12.03,19.63,43.707,44.431,39.516,39.362,52.7,56.317,42.054,38.438,50.205,45.287,44.509,32.756,41.901,32.298,47.219,43.758,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 22:15:00",2333,12.03,19.26,43.145,44.851,40.35,39.625,53.366,56.725,42.306,38.276,47.873,45.284,42.849,33.995,42.992,32.563,46.968,45.006,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 22:30:00",2334,12.03,19,43.966,43.863,40.343,39.205,52.714,55.764,42.476,37.876,48.713,44.88,43.274,33.847,42.586,32.721,47.234,45.272,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 22:45:00",2335,12.02,18.66,43.135,44.015,39.928,39.204,53.379,55.758,41.903,37.611,47.885,44.88,44.105,33.85,42.728,33.383,47.219,43.347,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 23:00:00",2336,12.02,18.44,44.378,44.273,39.514,39.772,52.701,57.147,42.051,38.692,48.149,45.973,42.867,33.182,42.576,32.305,48.051,44.178,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 23:15:00",2337,12.02,18.13,43.971,44.281,40.349,39.366,52.701,57.973,42.312,38.28,46.474,45.127,43.42,33.584,42.997,32.978,47.231,43.358,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 23:30:00",2338,12.02,17.86,43.709,44.278,41.173,39.776,52.946,56.305,41.627,38.268,48.142,45.552,44.931,33.434,42.166,32.977,47.639,43.766,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-11 23:45:00",2339,12.02,17.61,43.143,43.04,39.264,38.798,52.703,56.736,41.641,38.28,45.806,45.289,42.182,34.259,42.326,32.307,48.627,43.616,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 00:00:00",2340,12.02,17.26,44.383,42.624,40.348,39.778,52.135,57.149,42.056,38.436,48.157,45.308,44.53,33.858,41.505,32.984,48.219,44.603,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 00:15:00",2341,12.01,16.99,44.966,43.88,41.188,39.22,51.728,56.174,42.731,36.63,49.802,44.312,44.519,33.592,41.758,32.309,48.214,43.618,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 00:30:00",2342,12.01,16.78,44.125,44.28,39.519,38.793,52.308,56.188,41.915,37.88,49.525,45.539,44.09,33.994,42.591,33.397,47.806,44.036,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 00:45:00",2343,12.01,16.47,42.733,43.199,39.938,38.955,51.895,55.773,42.483,38.037,49.379,45.132,43.683,33.583,42.734,33.132,48.465,45.264,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 01:00:00",2344,12.01,16.26,43.965,44.431,39.93,40.187,52.143,56.175,42.733,36.789,47.479,44.889,44.268,33.857,43.151,32.72,48.623,45.422,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 01:15:00",2345,12.01,16.08,43.989,43.471,40.52,40.209,51.885,56.177,41.648,38.029,48.151,44.317,43.281,34.269,42.994,32.308,48.623,44.441,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 01:30:00",2346,12,15.87,43.715,43.198,40.351,40.04,52.728,56.607,42.333,37.471,48.972,45.139,43.846,34.264,42.994,33.133,48.21,44.183,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 01:45:00",2347,12,15.6,43.71,43.605,40.76,40.191,52.311,57.844,42.07,37.622,48.733,45.313,43.708,34.694,41.753,32.563,48.051,44.851,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 02:00:00",2348,12,15.41,44.81,44.035,40.774,40.049,51.888,56.18,42.323,38.29,48.977,43.9,44.107,34.679,43.01,32.163,48.071,45.283,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 02:15:00",2349,12,15.22,44.969,43.208,40.361,40.464,52.973,57.006,41.651,38.034,48.983,45.151,44.269,34.272,43.158,32.982,47.807,44.191,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 02:30:00",2350,12,15.03,42.325,43.464,39.944,39.635,52.138,56.325,41.491,37.615,45.817,44.055,43.848,34.424,42.584,32.978,47.799,44.029,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 02:45:00",2351,12,14.87,43.565,44.446,40.512,40.201,52.563,57.011,42.893,37.049,47.466,45.706,44.93,34.261,42.593,32.575,48.634,44.194,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 03:00:00",2352,12,14.65,43.3,43.456,39.936,40.609,52.15,56.339,42.48,37.204,48.56,44.882,44.52,34.681,42.326,32.72,48.885,45.683,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 03:15:00",2353,12,14.46,44.153,43.479,40.114,39.648,52.149,55.768,42.48,37.205,48.322,45.162,44.28,34.435,42.994,32.564,47.642,45.007,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 03:30:00",2354,12,14.24,43.296,43.865,40.346,40.035,52.987,56.348,43.162,37.628,47.312,45.136,44.256,34.002,42.76,32.997,48.646,45.031,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 03:45:00",2355,12,14.15,43.708,43.605,40.914,40.448,52.301,56.177,41.909,38.289,49.968,45.978,44.529,34.841,42.592,32.572,49.047,44.865,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 04:00:00",2356,11.99,13.94,43.157,43.623,40.932,39.223,52.971,56.747,42.89,38.031,48.719,44.73,43.851,34.272,43.425,32.577,48.9,44.045,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 04:15:00",2357,11.99,13.89,44.132,44.701,41.338,40.457,51.485,56.345,42.486,37.471,48.725,44.321,44.114,34.272,41.912,32.564,48.626,45.27,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 04:30:00",2358,11.99,13.71,44.139,43.621,40.359,39.376,51.883,55.503,41.646,38.285,49.822,44.745,43.864,34.277,42.753,32.579,48.073,44.458,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 04:45:00",2359,11.99,13.59,44.958,43.613,41.18,40.196,51.329,56.604,42.332,37.884,48.988,44.325,43.858,34.688,43.43,33.149,49.06,44.464,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 05:00:00",2360,11.99,13.4,43.158,43.467,40.516,39.636,53.555,57.176,41.659,37.624,49.548,44.056,44.522,34.422,42.739,32.98,48.213,44.856,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 05:15:00",2361,11.99,13.34,44.138,43.62,40.773,40.464,52.997,57.033,42.081,38.304,47.34,44.751,45.786,34.441,42.745,32.31,47.65,44.604,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 05:30:00",2362,11.99,13.23,43.708,44.277,41.172,39.619,53.14,54.95,42.331,37.211,48.301,44.467,44.518,34.417,42.589,32.572,49.303,45.687,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 05:45:00",2363,11.99,13.14,44.548,43.203,40.77,40.201,52.307,56.341,42.739,38.293,49.394,44.731,44.678,34.837,43.149,32.565,47.228,45.42,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 06:00:00",2364,11.99,13.03,43.976,43.201,40.096,39.784,51.468,56.743,42.316,37.197,47.754,44.075,43.453,34.022,42.589,32.57,48.221,45.276,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 06:15:00",2365,11.99,12.97,44.407,44.044,40.369,38.971,51.742,56.345,42.487,37.471,50.631,44.467,44.26,33.851,42.76,32.994,47.409,44.619,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 06:30:00",2366,11.99,12.87,44.546,43.045,41.335,40.612,52.556,56.745,42.476,37.201,48.728,43.909,44.271,34.427,42.33,32.985,49.043,44.602,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 06:45:00",2367,11.98,12.88,43.157,44.035,39.946,39.792,51.885,57.417,42.322,37.617,49.146,45.157,45.105,34.846,42.596,32.574,48.07,44.868,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 07:00:00",2368,11.98,13.02,43.975,43.87,41.181,40.198,52.312,57.018,42.071,37.623,51.88,47.219,49.085,35.67,42.743,33.395,48.063,45.687,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 07:15:00",2369,11.98,14.09,45.362,43.603,41.326,40.033,55.202,57.168,43.31,38.034,54.095,48.605,47.827,35.243,43.418,33.552,48.478,43.78,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 07:30:00",2370,11.98,15.46,44.781,43.437,39.661,40.179,54.227,57.847,42.488,38.042,56.168,50.108,49.229,36.074,43.827,34.635,46.151,42.794,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 07:45:00",2371,11.99,17.06,46.601,44.842,42.565,41.272,55.454,59.486,43.564,38.446,-99,56.313,-99,36.326,43.977,34.787,45.734,42.119,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 08:00:00",2372,11.99,18.63,45.361,45.671,40.757,41.015,54.181,57.385,42.296,38.266,61.822,59.647,50.323,36.336,43.562,33.543,44.905,41.962,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 08:15:00",2373,11.99,19.67,46.595,46.752,40.749,41.009,56.699,59.487,43.732,38.464,57.245,55.069,48.391,35.911,44.386,34.37,45.315,40.461,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 08:30:00",2374,11.99,20.88,48.915,46.329,42.553,41.415,55.801,60.657,43.923,38.81,-99,57.698,48.795,35.234,45.886,35.042,46.813,41.704,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 08:45:00",2375,12,22.63,49.328,46.741,41.312,41.415,57.41,61.588,44.459,39.041,-99,60.198,51.706,35.913,47.936,36.273,48.866,44.426,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 09:00:00",2376,12,23.99,49.896,46.068,41.155,41.412,58.297,62.736,44.108,39.927,56.149,57.288,44.242,33.578,48.765,36.427,48.868,44.429,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 09:15:00",2377,12,24.51,48.908,47.719,41.565,42.237,64.22,-99,45.335,39.503,-99,60.182,-99,34.657,49.322,37.503,48.445,44.831,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 09:30:00",2378,12,24.78,49.326,47.152,41.152,42.238,60.922,-99,43.948,39.511,60.119,62.085,48.219,34.816,48.507,38.493,47.783,43.19,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 09:45:00",2379,12,24.78,50.155,46.741,40.482,42.24,59.119,63.557,44.363,39.925,-99,-99,-99,36.045,50.572,38.752,48.869,44.018,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 10:00:00",2380,12.01,25.34,51.143,48.401,41.986,42.918,58.42,62.855,43.104,39.648,-99,58.887,44.872,34.218,48.486,38.889,47.765,44.153,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 10:15:00",2381,12.01,25.69,51.799,46.317,40.888,40.837,57.831,-99,43.239,40.867,60.485,55.831,46.521,33.386,48.086,38.898,47.62,43.183,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 10:30:00",2382,12.01,25.96,50.715,46.888,40.32,41.664,60.457,64.736,43.494,39.216,46.429,53.514,41.308,33.395,48.489,38.889,45.96,41.934,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 10:45:00",2383,12.01,26.27,49.322,47.72,40.325,41.825,-99,-99,46.135,39.226,-99,53.778,42.808,33.135,50.402,38.737,49.421,44.003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-12 11:00:00",2384,12.01,27.01,51.529,47.549,40.31,41.394,-99,-99,45.57,39.227,58.572,58.055,45.279,33.952,50.978,40.137,50.512,44.576,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
